"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"clust coef e-plv theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643963233273742,0.332258294619492,-0.00976141688333291,0.0248187188374911,-0.0155835986561177,0.512534333950622,0.0388038076969303,0.0587007475509095,0.0397416630227156,0.000957345142048366,0.0378926963087022,0.122903787260755,0.0761495444702356,0.0104301009162149,0.0514668414140596,0.187435434090822,0.0289573995192743,0.22319647005016,0.0635432838100042,0.0722790677617415,-0.0105637567144057,0.0084134001373174,0.13590752643443,0.233190560414899,0.0119200174444087,0.0708846483582606,0.0962769322917082,0.0356954177708767,0.213924811497541,0.205018039391336,0.0298075663275608,0.0918587226227101,0.0217612684153917,0.0579706255697625,0.0910915059867156,0.268530879948384,0.0506908094710058,0.0974006802116308,0.284174014395856,-0.00715605486238202,0.00573220649148335,0.0395562912718082,0.00184315485845169,0.277092038358346,0.0621431595501555,-0.00583088633484293,0.0648153346795466,0.274003503189224,0.146641472652246,0.181466718585395,0.30690977439185,0.00412206429366131,0.0263837221322244,-0.00146563615005168,0.451028947056065,0.438348070087047,0.18384473278036,0.313696994093395,0.232820174377555,0.977101446326887,0.323181467078537,-0.00457522941630089,0.0261398137624272,-0.013742962401114,0.500073222105528,0.0827082937659483,0.112195139501787,0.00331840234320114,-0.0133832379187811,-0.00302674915147532,0.098163282236996,-0.00984798425713391,-0.0158399856304579,-0.00871234471181241,-0.010986114920992,0.046809134544015,0.162501565738143,0.31598155127889,0.100450961819548,0.0544013859667088,0.0915068374682916,0.150322424858109,0.0128260766317235,0.148193024205874,0.140328641822001,0.0759199699505728,0.0236312898137255,0.0791489877064949,0.100463564209783,0.0975402174607018,0.0350102791585396,0.00291322517997789,0.0578539916512873,0.00344769661025934,0.264598489514643,0.12177404694441,0.313935736066078,0.105351651419183,0.0599421784344256,0.0696412122554903,0.0190710010843253,0.100075710972189,0.0162534774890307,0.058040484685095,0.0784750404860466,0.14623889808102,0.114233319399934,-0.0239033688830388,0.0854545293025715,0.124032316789274
"clust coef e-wpli alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789561100037356,0.0327676472950513,-0.0106212560567283,-0.00683310570424762,0.293546713084704,0.0434477677710222,0.0366240852051937,-0.0059146390910904,0.00546368923427811,-0.00439337521991775,0.0375713698425322,0.0291733887295953,0.0155560900801972,-0.00576498562519964,0.0487565776613169,0.0122589207881265,0.204428972764067,0.0384450456288647,0.0439127165396634,-0.00827310211061247,0.00388424403081352,0.236172625131125,0.208430383159112,0.0700813471543654,0.0593702734550956,-0.00552451774959479,-0.0116059239072413,0.110106925280546,0.102429632618762,0.0442403586373789,0.00732598988879663,0.0126182635534794,0.014649692561859,0.029387858239035,0.239685861892916,0.093463581245447,0.0724563599283953,0.144094823687751,-0.0178128648841701,0.0536744139376464,0.108650330144625,-0.0175877901800869,0.140536953590447,-0.0146626931033075,-0.00897703963731064,0.0126028358675856,0.239354380067732,0.0711921772792228,0.104605161996782,0.952962420377404,0.0125386203232472,-0.00767272329654639,-0.0108361218208114,0.264198456140682,0.585781517984853,0.0673688529915143,0.0434705418860306,0.0940448686545602,0.323597365001757,0.993569499246962,0.0230105385310619,-0.0119839037776281,-0.0105802421967811,0.288280767022412,0.0467662558715804,0.112006103057402,0.0423403940119419,0.0281215634792822,-0.00526621715963096,-0.0148599915975906,0.0161472893113382,0.0159443021051764,-0.000319723051696786,-0.00162174301686627,0.0109804750232464,0.278785631728442,0.17830003486067,0.127594823170822,-0.00130410749683575,0.013321489273317,0.0744646370266902,0.00785230020307244,0.0441725515109232,0.0430212832375844,0.0237348537828324,0.0383017888089562,-0.000380272531688761,-0.00164384147139153,0.0335680850069914,0.158768581095965,-0.0157316447063102,0.0783486052703413,0.0113182478107594,0.102556866299895,0.227384317253473,0.180925432750645,0.1347885598853,0.000950802107868656,0.0336449600502006,0.0366396423265002,0.00913461714329466,0.0149889086374456,0.0151831806413923,0.0295846105333117,0.243731652724297,0.0605819487569928,0.0488353355963493,0.0733908542518774,-0.0081422213187121
"clust coef e-wpli beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669374808897031,-0.0131311968078456,-0.0181375245172099,0.0156233916491443,0.00593410985681076,-0.0180170643152719,-0.0152215759022369,0.00854523866930871,-0.0218384543533373,-0.0215469427351113,0.0184845437790337,0.00179553014400299,0.066100488711935,-0.0150778834081988,0.0265649501421116,0.00860900818769784,-0.019913033741404,0.00286246336472617,0.0200132014303557,0.00271945899562791,0.0178188885873588,-0.0114327194804541,0.0201262456010018,0.0973000918527202,-0.0168143834963862,0.0569954038689341,-0.00897509496696372,-0.0104408333984105,0.00283215320227277,0.014661111463023,0.00329724660579849,0.0131860436113579,-0.0119447773802594,0.061669071979656,-0.0042305416799025,0.0304379819922592,-0.00304035739597347,0.0220843370980178,0.0626974106418974,0.0597964024572681,-0.0152796715059433,-0.00398189552513506,-0.00708188641497051,-0.00920266232878465,-0.00743112696766547,0.0117880022858353,-0.0148339114521111,0.00869915495670557,0.0444910289854687,0.948833238777486,-0.0211238878341821,-0.0145936204954558,0.00809759787647288,0.0189041851524634,0.0850333965409743,-0.0174753830944497,-0.00718054658318447,-0.00738827480676366,0.029478960002108,0.986767586360087,-0.0143659115379829,-0.015884128826388,0.0147130048845204,-0.00334077785858297,-0.00884788903207499,0.00446029435622041,0.0305100752405541,0.00994286500846973,-0.00543514979379499,-0.0118815203316223,-0.0277815958912313,0.0228193493201387,-0.0176964110124493,-0.0122073329793257,-0.00717105214029741,-0.00248796538999973,0.00302256848768908,-0.00730888400058316,0.0157107528298077,-0.0184878557147546,0.0610262613092881,-0.0191329423398209,-0.0170303243043647,-0.0120566289416094,0.0592694030497103,0.0030857154679357,-0.0136140010979009,-0.00692006292982046,-0.00274547547471332,0.00965791266212353,0.0127196501476368,0.0651167743476418,-0.0016710541869095,-0.0178332655883714,-0.0035724778917832,0.00725266054100155,-0.00902444273018231,0.0185689987036115,-0.0066797635735619,0.0127248197920217,0.00332459864200621,0.00636066289757474,-0.011624064631374,0.0239985988377648,0.00442690155114104,0.0427544527613776,0.0970876037494169,-0.0123365737566356
"clust coef e-wpli delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501286654949945,0.0113259885439228,0.042718534287042,-0.00610628818889828,0.00473170546669218,-0.00522479229287815,0.00951007736005899,-0.00400553123165526,-0.00810652070871388,0.0115505638837862,-0.00697195758251611,-0.0072179917726595,-0.0103828186769318,-0.00167206732583338,-0.0154789943032583,-0.00989051697120893,-0.015609446416194,0.0293363248895625,-0.0170404521391056,0.00894571070964816,-0.0268662524791004,0.0769460853615509,-0.0171795508704146,-0.0226692152269568,-0.0185724417713141,-0.0127083326777134,-0.0113813701213589,-0.00215544718150009,0.00257983508656157,-0.00818060560968042,-0.0143972389468875,-0.0113517315591681,-0.000252405551842074,0.0104268369694691,-0.000921873944501346,-0.0271887659178696,0.0208535077623352,-0.000659037341895542,-0.00823072944697406,-0.00205953737215298,-0.00320764059053739,0.0405723045999731,0.03905816040398,0.0122948044702628,0.0154829968528545,0.000697705350626973,0.0204868335192261,-0.0131950972013018,-0.0160161919047437,0.852305375460766,0.014133594391279,0.035139586928837,-0.0191101016981129,-0.0252035960527365,0.105142870135767,-0.0226460460247382,0.0185656836074952,-0.0113469898463285,-0.0129655807892991,0.989030645075504,0.0199535333649574,0.0394150472291117,-0.00793323748876838,-0.0117919487906936,-0.00777524768769501,-0.025814419710322,-0.00555139793316336,-0.0330629531941093,-6.0678534672517e-05,-0.0199285564349906,-0.0152155078181131,-0.00313284669679791,0.00120565776698404,-0.00641233342305597,-0.0187331142964416,0.02342635328322,-0.015281864563582,-0.0143518217770167,-0.00211805264698122,-0.00475496293847316,-0.00640548300609907,-0.00275083262260751,-0.0119557833790132,-0.00785246380310281,0.00789201411630446,-0.000192492826164666,-0.00864299399050992,-0.0130419095644193,0.020048324518896,0.0186235016105306,0.0212814562856225,0.00949115439130667,-0.00970007422141235,-0.0169193009284936,0.0260926338880195,-0.0135926090690808,-0.0156751894253286,-0.00614273256352424,0.00267443000313829,-0.00922960443079318,-0.0129691000590484,-0.0138623952933129,0.00318666135568323,-0.0195876142386838,0.0376462814252076,-0.024608187407046,-0.0148947489680116
"clust coef e-wpli gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743409514097782,-0.0127674430777837,0.0126128446583702,0.0137966708897662,0.00916579414590957,-0.0209990540848997,0.0342356379339887,0.00238862689371502,0.00508927795346782,0.00756264597340096,-0.0215488028329923,0.0131329013778437,-0.00550099033295319,-0.0158483397412414,0.0166271715674308,-0.00905347594842871,0.379799275451025,-0.00817929435661641,0.00512367841545131,-0.0288363177536767,-0.0010241778795127,0.173424713967509,-0.0179535973189233,-0.0174583444812689,0.00694503720413126,0.006084634913818,0.0107601257335922,-0.0164323141921868,-0.0030999171829377,0.0626131664251034,-0.00804781806542753,0.0205603616407099,0.000504527939827054,0.00237965515009773,0.00876995953468722,0.0136425847966795,0.0179403073961673,-0.00806044916061713,0.356741277750161,-0.00341502040674891,-0.000686663350976455,0.166746969791875,-0.00667552279224646,-0.0112393416529423,0.00293029418087698,-0.0104455934246323,-0.000790091898727047,-0.0124378907117234,0.0223439237272051,0.917212843239124,-0.0123071923548843,0.000995946600462068,0.00255770582056182,-0.0173677141558793,0.114938359058831,-0.00998781233019642,-0.00512028149098904,-0.0160534228428235,0.01362689339829,0.990212171057884,-0.0119501553967138,0.0238262277622238,0.00150746010801675,0.0315971291517014,-0.0109580215010692,-0.00995681386638719,-0.00970617894094948,-0.0120207556797762,0.0115716483239923,-0.011114313565448,0.102759943824195,-0.0154295321668118,-0.00927717064706233,-0.0306339049210916,0.0102618030262097,0.0725447571115229,-0.0219552319570652,0.0165268605607988,0.000381599785810898,0.0152415130133642,0.00692144077292434,0.00631304084405661,0.00573272313460644,0.022505064572572,0.00571370688988847,0.0209253395438339,-0.0182753500914148,-0.017770478268977,-0.0163958987025982,0.0525710457189658,-0.00239415740479929,-0.0128576091021922,-0.0285526085666976,0.0109132747376284,0.0705464483034943,-0.0200048476642724,0.00973387056058514,-0.0142360623769661,-0.00120748884076863,0.102085615411154,-0.00706113968099687,0.0082974383096463,-0.019867003031205,0.000243756469525567,0.158656078095611,-0.0150294728610376
"clust coef e-wpli theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708269473979169,-0.00835113178530233,0.0120307450300291,0.00252309576332863,0.019020409936685,0.0250342599086154,0.116821845366005,0.0205863863245562,0.00513003433092033,0.00854533781090456,0.0978819495586786,0.00224727582917318,0.0704246301713851,0.014602268810538,0.0903249348259876,-0.00180555809805021,0.00492257798957788,0.042574947995671,0.0783947244506055,-0.00863225393158358,0.00391659721910885,0.190109166018256,-0.00277346866267129,0.110613428834218,0.109221022281237,0.0136413483516898,0.018196333765103,0.00904920708871472,-0.0134495218348063,0.0749920463130212,0.129714296925972,0.0551965813551486,-0.0111752386161741,0.191841190184844,0.00729530399482666,0.0135274700112306,0.0446427324142494,-0.0123846471058767,0.0512553520492447,0.00504176928924068,-0.0156155568104271,0.0163439221150744,0.224584031021873,0.186358252774267,0.203872771606445,0.331672251218961,0.0313566090729841,0.036995789008584,-0.0135262826004475,0.9519493012085,0.152762219931372,0.0207348451316971,0.0373069579151116,0.0223458604560736,0.466429721342127,0.294519573974183,0.0136002110062076,0.0420098449676902,-0.0134221492218129,0.990245016261767,0.0578847549943723,0.0479384481622113,0.0243857999623441,-0.0161474282115551,-0.0236070699287528,0.0152387233704934,-0.0176734167196304,-0.0161690610655808,0.00147909331560619,-0.00986902225476905,0.109085870565341,0.0639566148051601,0.142451777833367,0.0762809125748503,0.0320390967858676,0.0895913590058126,0.0815613628892351,0.00297605696831259,0.0823796263952076,0.0797004486777403,0.0385312276669805,0.00433446364214494,0.0464974117545875,0.0576596530844354,0.0688110293878434,0.00122390287922991,-0.0223362938636846,0.0897039516789468,-0.022847485633317,0.342986543668563,0.0560996015324522,0.143873531172499,0.0819842915382845,0.0381697040942991,0.0632843262785054,0.0120149430128236,0.0208568228295506,0.00770249795492614,-0.013161770406088,0.072253962903308,0.0726676941053558,0.0495472689357959,-0.015897930152802,0.00602190366867684,0.175726108177774
"correlation dimension zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233897538331778,0.0434802467024121,-0.00429379393198819,0.00218167563685718,-0.00737174017583897,0.0746739854805651,0.0189134887542728,0.00413999703791528,-0.000611362706300103,0.0675011699756573,-0.0113871360486571,0.0408553008989886,0.0630609388984057,0.00398483418627321,0.0516718444080451,0.00596886475415869,0.0310369724927772,0.0782485019426022,-0.00896389245335765,0.0511982848737231,-0.00519429369738726,-0.00639392858301066,0.0556478657026767,0.056232637210776,0.00703486720861953,-0.00157986173400654,-0.0172052655664469,-0.0102167432743794,-0.00599401386189176,0.0135969730648075,0.016890156324773,-0.0201413853440323,0.0163073865785176,0.0674194527759909,-0.00292228314826819,-0.00877290290246744,0.0697810781536636,0.0685090289550089,-0.00389943189990255,-0.0210065675434844,-0.00963339949870597,0.0295845339134629,0.0124265477797886,-0.00465011775834383,0.046947093293715,-0.00633682349186972,-0.0137929838038905,0.025324883367524,-0.0198360644711682,0.026712865311576,0.0219036764017185,-0.0102947771954835,-0.00578988373979016,0.0476324289441971,0.0425069040992032,0.00544074862859816,-0.00573795980567294,0.0128186076889592,-0.00958305253140319,0.0212336103333482,0.0499859304684975,0.012513409759069,-0.00158679011120724,-0.0247194707722758,0.020734676704858,0.0529281506889606,0.0245788008898148,-0.0300075152640091,-0.0171199765014276,0.0331082277341634,0.0462114088716979,0.0638387099042169,-0.00326186188429374,0.0263752345371246,-0.0029237469002869,0.0281917087955634,-0.00232056360820092,0.0412747029389927,0.022080845646164,-0.00525821897246053,-0.00238081259375661,0.0261175415894602,0.00688311231510176,0.0209951403867136,0.0087764290847282,-0.00675361724172916,-0.0074225312346332,-0.0183180353616173,-0.0251103280230426,0.0413857899948738,0.0615475827872865,-0.00249706540799194,0.0275164663393106,0.00391532069870973,0.00508009772573255,7.42906789943149e-05,-0.0159565884623915,-0.0131463104965206,-0.0064219555837588,0.0253137284300188,0.075897153339581,-0.0203240268386791,0.0597011430588113,0.0126378146525515
"dfa exponent alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987182075934514,0.680291989918523,0.143963352332293,0.317224340604513,0.552653647259207,0.0041100614431861,0.0237199235599558,0.00849578398667054,0.0683367935941096,0.0179555587079102,0.00146717373776888,0.00519273002602444,0.0448844616969505,0.0127086828948391,0.0154465710325108,0.24102658651817,0.00514379292499922,-0.0155428655387675,-0.00775059086315736,0.140930237598998,0.00306669648457598,0.0826202642954216,0.0910860948981891,0.0293517402814988,0.00271632473101286,0.00105438202822415,0.0249222958093116,0.0170251840531274,-0.0140006416233528,-0.0195476946830561,0.00476014681047694,0.00526113890114562,0.00485412565348245,-0.00890380768169061,0.00248691678797307,-0.0267509245047316,0.0115351502831805,-0.0243860143079785,-0.00714389430331761,-0.00905001561058482,0.160913346542406,0.118084305008976,0.14120726345616,0.03575991974524,-0.0186920972720969,-0.00422101882934004,0.000886575717800439,-0.00146987784216802,0.0511538392408557,0.00637096253500547,-0.00274781191952714,0.0300974236182482,0.0558832789128342,0.0346503204144619,-0.018886433341639,0.0104664064818046,0.0116690816238141,0.00793379720882918,0.11678830173183,0.00569048934729197,0.0409554275680679,0.0392846972880463,0.0571563134949436,0.0679031669374587,0.364265349355094,0.175710592974381,0.0156607823927838,0.0475590551177105,0.295821545396352,0.101846372473471,0.0319099109080415,0.163948550104967,0.097159988371816,0.0189298060491864,0.103048986707537,0.0564895693659356,0.0970080130466014,0.0917189391279696,0.0653450692123756,0.0509557967976432,0.113223776169782,0.0687689354893193,0.105003469247429,0.0229417145899186,0.00147537252590943,0.0502208385542693,0.0436808455383488,0.0836520861291999,0.122808578059604,0.0351286048342193,0.1521303404584,0.096931839588188,0.00198031629796556,0.032881858765167,0.00186215829249483,0.00546971913337153,0.0188604993787947,0.017066131125711,0.250023927315619,0.042777725866795,-0.0112738241053972,-0.00121072165080747,0.172515475276956
"dfa exponent beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992000940608387,0.318826746853099,0.664794389514357,0.461545539313907,0.0237799972923992,0.0129053941397535,0.0185075217409374,0.0968057103180307,0.0110962557936557,-0.00347361218871352,0.0235523597863755,0.0420903197430586,0.00804431549271278,0.0118515272855376,0.162443226062438,0.00652387777550461,0.0249639270699399,0.0306418897348469,0.1814409267996,0.0146111342918598,0.0998835300355134,0.106528489342331,0.0207549041885783,0.00472591625848189,-0.00674024874818768,0.0131646815795258,0.0374762100893106,-0.0174426725756239,-0.0110429233408613,0.000243577575043366,0.00628416954356876,-0.00380793358510216,-0.00814335366608952,0.023219718721796,-0.0250927514546264,-0.00129226090784033,-0.0182594550407108,-0.0189845534106002,-0.000907296938353261,0.117271309902665,0.0920278332279788,0.125786084483476,0.00216769164180026,-0.0135486340101938,-0.0094860973825041,0.00546241153757803,-0.0092208324843904,0.00455961167194414,-0.00399030245553156,-0.00508299400361723,-0.00404871445147823,0.0333143705319389,-0.00581461513883373,-0.013934029124997,-0.000449776072770928,0.00852345959272746,0.00076242473173548,0.100397214075569,0.00317357632293,0.0461480067530693,0.142904767931122,0.0568437127038399,0.0464224957385743,0.317403893021268,0.465939487023823,0.0945152449837472,0.165299732918559,0.295871432186244,0.0528462276833648,0.0655243168751384,0.0963403044879509,0.105130842022721,0.0649134204428557,0.111046013349873,0.0458942035146453,0.116153868317387,0.127338814147691,0.110003290190968,0.0382345846387439,0.115428384619567,0.12736980383167,0.121293723708699,-0.0228453813383372,0.0127414995170071,0.030192011611519,0.0299751920867098,0.11116826066459,0.0621658587580796,0.0680035658978508,0.0904811533246664,0.106532320533677,0.0451872467542129,0.0195428072279742,0.00229332015280464,-0.00119530184355056,0.0112790235852798,0.0357869748147241,0.182172769816536,0.110049430318382,0.0372168152445531,0.0497800542552972,0.204223454179132
"dfa exponent delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992050754537537,0.202437942080129,0.363453893367633,0.0621278113421336,0.0251027031637205,0.0282287833592439,0.124618095194758,0.0110510538003211,-0.0121209509376018,0.054090255620486,0.127350761001559,0.00665174450721989,0.0846792342016777,0.0203958660790418,0.00355853970050167,0.441725299799152,0.00911925172805577,0.384675494808851,0.00451451144108389,0.0928909184472149,0.101508232523666,0.0286400592225815,-3.57868943303468e-05,0.0147524422765544,-0.00550212543964604,0.105831033117484,0.00796287944096142,0.0312530899782605,0.0210329271637848,-0.0050546354239181,0.027230254189374,-0.0047694694188141,0.0320219712193873,0.00130685153644278,-0.0148185493974845,-0.0271487112666857,-0.00683409697516055,0.0265485363198077,0.0314179544070692,0.0584441190097621,0.0871777471619188,-0.0097923800606939,0.002580801775828,0.0154098215477193,-0.0177753288876641,0.0153279736195696,0.0354486614340264,0.0442996329473322,0.0249192340247339,0.0212996229712523,-0.000794605927399403,0.00588117338598289,0.0141126174560233,0.0109652068758676,-0.0193792715134893,0.0207719416870006,0.0878509980164361,-0.000269054796256696,-0.0264137665942216,0.660510151576166,-0.0137394520529947,0.0265999178949813,0.0875838225751359,0.309195169064619,0.609543684421249,0.0596277705206658,0.330953306190878,0.030361791084842,0.0785938482332032,0.039885942116901,0.0914562108605921,0.278039027493146,0.114028286588202,0.0305656049318796,0.14011002145988,0.151678554895915,0.156993109647699,0.0200701861989716,0.272891572456864,0.227662162134107,0.133737792116051,0.00491591276191883,0.0811734361963629,0.043691925645303,0.0157753040160765,0.11763273859357,0.0350678442762394,0.0796529966658976,0.0360036389807476,0.0999839127974202,0.252809655220631,0.0285613328326613,-0.000678770194630365,0.0208526173802303,-0.00498117697460201,0.106044681523172,0.0242597078876511,0.00416945436616273,0.534494885832503,0.0206439641327049,0.423642295119003
