"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"mod index delta-alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66120280198356e-07,6.17738760047004e-05,0.00206214821910855,0,0,0,0.00731248071358737,5.87739557578182e-07,0.360322891507059,0.839480911350111,0,0,0.0012609665553871,1.11111120304486e-12,0.201892788399983,0,1.66339164664464e-11,0.000570901507683352,0.446414040345185,0.398789829780625,0,0,0,0,3.06270145635779e-05,0.399259641046309,0,0,0,0.0369377055063042,0.841220321020329,0.0312077113169291,0,0,0,0,4.85574615699536e-05,0,0,0,0,4.44089209850063e-16,0,0,7.48626833793065e-05,0,1.77635683940025e-15,0,0,0.0790606756710641,9.71281943762392e-11,0,0,0,0,5.44339140740036e-06,0,0.0528754884167852,0,0.222565215944217,0,0,0,0.168186630978349,0,2.13495887635418e-13
"mod index delta-beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383065717551994,0.677247459531595,0.000119365916157133,0.0644709260306799,0.0161546089331074,0.48637428448021,0.209300435115856,0.00447481660139748,0.256114912844947,0.0012979736755272,0.00320286174343021,0.231104030835634,0.241302157015383,0.0898829031087607,0.0793843900656432,0.364116986514196,0.725036702642144,0.000680945534380806,0.122760916271621,0.139993129416199,0.17770261649769,0.0143610903776126,0.0863402522677561,0.150493498496586,2.66453525910038e-15,0,0.000119722994268878,3.13672259277809e-08,6.62359056491368e-13,0.00376710120417567,0.0969489046769652,1.80568360892419e-05,0.127199720585967,0,0.279242705383487,0.00975334766155478,0.212128713426494,0.104944320898143,1.57334679633525e-05,0.00247885817740423,2.58681964737661e-14,0.0872012915255864,0.0277294659858893,9.29216148470857e-09,1.76517659857822e-05,0,3.28959082196434e-13,0.532222712063414,0.0624944645010312,0.0683963967774646,5.33310750450156e-07,0.111354438322364,0,0.0021576140155497,1.40924776292906e-08,0.493329247322791,9.69849401466494e-06,0.319743946609587,0,0,0.00123948797176732,0,0.0739171927989041
"mod index delta-gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44699781146063e-05,6.28011401444528e-05,0.000196511146097089,0.391276414643678,0.748139881553793,0.307351063711101,6.79820368221229e-07,0.0667432440975371,1.35397318334896e-06,0.000907811087111687,0.0101856886764966,0.00651696429271187,0.0444842997890365,0.23796103009477,0.734141909452339,0.438529557201207,2.90303044825357e-07,0.0198741846246868,4.20730417172166e-09,5.06839166192208e-08,0.0379001481297088,0.509143064716931,0.000138828508212896,0.576992281721849,0.0554152522358817,0.00332966032123128,0.00411002886965206,0,0.00272845952987044,0,0.315404072740195,0,0.00920259203095819,0,0.0585311139004439,0,0.377467762308752,0.0866873544721996,7.77378161842535e-13,0,6.72208622098935e-10,0.255230153383972,1.92594656933665e-06,0,0.0672330876102987,0,0.000571927335697331,0.556827353884751,0,0.298721910292487,0,0.00476265569316658,0,0,0,0.202869425654542,4.22392590682108e-06,0.145534699748292,0,2.926434707895e-07,0.000629386063061621,0.0661988577942392,3.59596281187535e-05
"mod index delta-theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176105887156895,0.365012078582908,0.464045426858021,0.301579766184747,0.0186861303978053,0,2.37070496567071e-09,0.000276380423077427,0.115937186562288,1.68538894551595e-06,0.0393255035283415,0.217816420934656,0.572999250558796,0.311395776475656,0.0941433614093836,0,0,0,0.000121080841914756,0.433550003519633,3.05523395249807e-06,7.67883712171624e-09,0.268514848916039,1.72084568816899e-14,0.010386290818592,0,0,3.96186297102474e-08,0,0,0,0,0,7.91543719458332e-10,2.22044604925031e-15,0,0,2.83637286546679e-07,0.00935446617385782,0,0,0.0237664628658223,0,6.46206930157156e-05,0.00913330463481232,0,5.59853274850752e-10,0,0,0,0,0,0,0,0,0,0.033483553876224,0,0.00181680097577319,5.60022069187038e-05
"mod index theta-alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49977857594786e-12,0.244026865472673,0.619568930434696,0.673359617026781,0,0,9.84352529709298e-07,0,0.0357526110234434,0,0,0.475788120025912,0.814293147694902,0.497654222606813,0,0,0,0,0.573560894896892,0.0990822446450682,0,0,0,0.417500255030873,0.81387675815387,3.11964309940294e-09,0,0,0,0,4.23088992873577e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.379391075402801,0,0,0,0,0,3.01881670861093e-06,0,0,0,8.88178419700125e-16,0,0,0,0.00152694378710894,0,3.707815421361e-08
"mod index theta-beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03028971809982e-08,0.565541875893181,0.50742510202996,0.329119046607355,0,0,7.60409538114182e-07,4.31882307694309e-11,0.492061788135056,0,5.77315972805081e-15,0.445178231181138,0.802149491268932,0.101801512048159,0,0,0,0,0.245253803836605,0.15508174707093,0,0,0,0.0982358473455496,0.810923497265928,0,0,0,0,0,0.023275530467425,0,0,0,0,0,0,0,0,0,1.28119737041743e-13,0,0,0.168761681197716,0,0,0,0,0,0.0278144236830385,0,0,0,4.71954803614727e-05,0,0,1.24416825730833e-08,0.0183927369961541,0,3.75230346791877e-05
"mod index theta-gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82647307545225e-05,0.122694087934578,0.659725235913528,0.4406433726336,0,0,2.55820209460467e-09,4.14612788546265e-12,0.0546114747005486,0,3.80331321991889e-11,0.0276918157898615,0.732880230353716,0.28272728928769,0,0,0,0,0.546584231805472,8.36641983892328e-05,0,0,0,0.000305488894412731,0.346886761546805,0,0,0,0,0,0.114088398948366,0,0,0,0,0,0,1.33226762955019e-14,0,0,2.86775714286591e-10,0,0,0,0,0,0,0,0,0.13873527828765,0,0,0,0,0,0,1.29609767363092e-10,1.666774482878e-07,0,1.5037256642092e-06
"node str e-icoh alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482097083161583,0.755024233876748,1.52100554373646e-14,0,0.0253828244538291,0.0558383492982781,0.703103652907037,4.26574908729549e-09,0,0,0.834207966091209,0.282272427714038,0,0,0,1.45178313815109e-09,0.880128565130535,0.565776286157783,0.0509163144818986,0.533199226905781,0.50405161475188,0.589737850022253,0.000152623244403127,0.0271928848221157,0,3.47455397786689e-12,0,0,0.275885875641675,0,0,0,0,0,0,1.20426147054431e-07,0,0,2.02404759619412e-12,0.0106004961967503,5.05965782604534e-07,0.650426236017646,0.0505767621381251,0,3.06421554796543e-14,0,0,0.20190070009533,2.11034523189824e-11,0.000450967459417195,0.000190462084310616,0.538851726612169,1.45971049692051e-07,1.59983137848485e-13,0.0730580455484626,0.248677212671393,0.0878819914221138,0.441959650677471
"node str e-icoh beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504876003570241,0.471567536820764,0.425853826839089,0.0189755352824058,8.63938920403484e-10,0.324066450581227,0.217125584015177,0.55581536884816,0,0,0.543829504580155,0.558294540566179,0.334884677612954,0.296675420469073,0.426070565447882,0.735175214470689,0.21824754253718,0.165031345160456,1.74124372023243e-05,3.60082852424171e-10,1.60538249360798e-12,0.565210424701658,0.562638920993195,6.86520505943644e-05,0.291538191608014,5.91122849780135e-07,0.0149565646788727,0.426842324209874,0.779325824246333,0.356588732141727,0.294050908953491,0.354872539301101,0.647751925785451,0.570500547411781,0.272251446439774,0.475544622900083,0.64639179358932,0.544517633243922,0.464792387564524,0.609082185841428,0.298649649613717,0,0.730022989823987,0.354683494519265,8.94336644297056e-06,0.0176305256546121,0.426927904892502,0.752607052925319,0.468636714570259,0.00927439620183179,0.0190385932300342,0.270281311164603,0.0311711134121757,0.0429936959503279,0,0.283950886347552,0,0.0605324152044767
"node str e-icoh delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711491917372757,0.16787700842255,0.0558402490332403,0.492143551360203,5.32174304623823e-12,0.685013893590781,0.00431301800110517,0.395408676565027,0.502370582243461,0,0.459082072241156,0.456636434926101,0.505542081248386,0.72840534556305,0.530789765396216,1.68124160593308e-07,0.572358416464399,0.343045099922027,0.548044686195675,0.431765653450282,0.000102777607646543,0.701728410355782,0.538164127710854,0.46390933857296,0.265440344023195,0.781532428774008,0.474737068608325,0.389259197280257,0.311179066477122,0.450933643642575,0.380195313316098,0.330614499858789,0.537536347390593,0.475201438589632,0.648537212926265,0.47106197997261,0.470300774783634,0.71752337515689,0.661484016957687,0.313938069100206,0.463763100738681,0.477126615426302,0.430341892586442,0.26285736096495,0.775357772214476,0.468139324580737,0.361115359308973,0.505612978141007,0.579713012480392,0.17133309419997,0.115339473377536,0.0779482490759926,0.434079766470859,0.658749393507438,0.207804512418097,0.357141885301871,0.315951650098282
"node str e-icoh gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776421536813373,0.42641395296,0.0633324184611069,0.141609590394868,0.00460237101542882,0.759166587455072,0.72420982656464,0.484839728084224,0.755763042746138,0,0.7828564847506,0.0376696644278174,0.276786867420049,0.303815810558906,0.686949919909753,0,0.683142444654947,0.662715245644291,0.178803718541348,0.550832026423734,0,0.304165260219732,0.377313453920443,0.535936648708023,0.356962276653463,4.09425093415017e-05,0.786607040003509,0.192796392775005,0.136143562235285,0.131480060218874,0.373217845327562,0.45715407014442,0.224020664774079,0.159731083325783,0.465479328635526,0.10556123773842,0.389091536337001,0.132151672304608,0.512361932480746,0.308883739161852,0.788653950012969,0.224528120832949,0.521553489198102,0.397580114643966,8.61042980381255e-05,0.775807851499189,0.465558434338246,0.523601739551392,0.570373894030045,0.515699194265096,0.441209670199242,0.620078463638014,0.777016560926832,0.712281823967391,0.000105645180108249,0.857259539647576
"node str e-icoh theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114796283383166,1.6651346967933e-11,0.596881060051043,0,0,0.474085179679228,0.0484136555156951,0.730202177694833,0,0,0,2.27251550910523e-12,0.0374942554123363,0.452700864986032,0,0,1.74633929539425e-09,6.97657130095397e-05,0.860143187794455,8.88178419700125e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530066666814649,0.035258069628998,0,0.727727610183719,0,8.71520966505557e-10,0,0,0,1.88737914186277e-15,0,1.94349288773488e-07,0,0.000457013376245374,0,0.0910461726600349,1.60245372526902e-10,0.0148049286185208,0,0
"node str e-plv alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80239372050384e-06,0,0,0.00118381448076099,0.454968809555596,0.0121027640187086,0,0,0,0,0.62800729890035,0.757042906559778,0,0,0.00107683210070064,0.233477263834591,0.430041579015037,0.000294698189631681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41719547455977e-05,0,0.368940660042148,0,0,0,0,0,0,0,0,0,0.0411810766174785,0,0,0.19361468596429,0.107238008029729,0,4.98642682700279e-10
"node str e-plv beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181890188666328,0,0.503704177157192,0.486445322969941,0.0775045640699992,0,0.00214969901736084,4.94911889248328e-11,0.375402782522605,0.334678523337301,0.230386690956092,0.548725740813468,0.54489283273755,0.320158355429119,0.675560159283225,0.458451827738589,6.90780765921772e-13,0.000240515208057346,0,0,2.81611993946385e-07,1.67285962859864e-10,0,2.32664953969675e-09,3.31911904183357e-07,2.32725394511135e-09,0,4.44653380782256e-09,9.53557879534994e-06,0,1.18642147206582e-05,0.0899865147345895,3.02167846299994e-10,0,0.363269960296696,1.02337479379599e-07,0.000223772826745128,0,0,4.38943326130925e-08,2.23559974225074e-05,0.00256572122421628,0.0543454351115871,6.55031584528842e-15,0.0268045450887918,0.000336051228043255,0.415088929433437,0.224220282930802,0.00263767712018526,0.207442716012359
"node str e-plv delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977750284786016,0.72417597840156,0,0.490777844742679,0,0,0,1.28064726045984e-07,0.606302420903179,0.527478508656476,0,2.1094237467878e-15,1.17928506959686e-08,0.0347726446960099,0.615063036815143,0.0775353743305272,3.21984661155739e-11,0,2.2914298014598e-08,2.22044604925031e-16,0.144673874403159,0,0,0,0,4.66293670342566e-14,0,8.3909986236419e-05,8.74435168718435e-08,0,0.189638129542857,0.481415129063246,0,0.176139841164,0.000149267746711645,1.06944682887189e-07,0,4.25177519858266e-08,0,0.203700301966037,0,5.43112452033867e-06,0,0.020238174665605,0,0.00272626166691992,5.31081704924219e-06,5.04121866473639e-09,0,0.37076574885266
"node str e-plv gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745871941368712,0.363705866972723,0.464893136088676,0.46124938989205,0.617419836600785,0.000381558660715209,0.229294529973085,0.248548692326962,0.952263376209566,0.0392129906164502,0.355222407354193,0.359410240202135,0.174564047327198,0.766217571754208,0.366442457920113,0.466324534148927,0.0294062200383127,0.189086812441504,0.00357651487474642,1.06200459537575e-09,0.265664655390362,0.000425100038866422,0.000123938356604736,0.000379185717005015,0.00182298305506345,0.00561473272377411,0.000635887067586216,6.93196945744656e-06,6.07457346957219e-05,6.49371133254473e-05,0.610915883416652,0.306435203779373,0.00056160055950305,0,0.819348704927951,0.274299310442619,0.140998867351938,0.00264787173477443,8.13934297738683e-09,0.195520159768926,0.0902364869602836,0.0771151896991011,0.146513315623325,0,0.192958546006361,0.0571450574916685,0.00122209547232421,0.186675923885488,0.0264231721993262,0.90437602805759
"node str e-plv theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32036612146658e-14,0.493665266196958,0.00378640225592253,0.68318962308987,0,0,0,0,0.442055231759059,0.688779169222829,0,2.22044604925031e-16,0.00322562348069755,0.299440531618459,0.913809127466275,0.000411355993077511,0,0,0,0,1.57889626040131e-07,0,0,0,0,0,0,8.77076189453874e-14,0,0,7.14450370709052e-05,8.83897424142077e-08,0,0.160611300379139,0,0,0,0,0,1.5054641322898e-05,0,0.0076862996363638,0,0.116000836416365,0,1.53876911213047e-13,4.66637100071665e-08,0.00651324608873338,0,2.4327095893284e-11
"node str e-wpli alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821828179933946,0.223756900461304,0,0,0,0,0.942254658031668,0.65006638915643,0.00171460335229856,0.259827975316191,0.737313655419013,0.725963978507742,0.00150717546770274,0.0397323376763338,0,0,0,0,0.0380283461970821,0,0,0,0,0,0,1.47562515318e-07,0,0,0,0.0200424704783573,1.77635683940025e-15,0.774266776105487,0.00281148108657336,0,0,0,0,0.0161094754484172,0,2.3793053323784e-05,1.78793915406317e-06,0.499247220605541,2.02726724296554e-13,0,0.230764545635926,0.343010971728928,0.00106718611989642,0.519210593048311
"node str e-wpli beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51235472449163,0.516383924278746,0.397334249969509,0.264207043337374,0.44212404970708,0.418084972681537,0.170384964781623,0.193332605566373,0.001670838190867,7.23367565838018e-05,0.00209438091261804,0.412707483732762,0.692783162747706,0.000918309316291666,0.270877911119407,3.29085641659344e-06,0.000170318759191046,0.318933589088377,0.596772356757621,0.473985338045035,0.190210959960187,0.388050264279543,0.546096333603182,0.442234124180114,0.16967417432431,0.385482836353398,0.614969005308837,0.430090070985925,0.404113128812861,0.584105988106324,0.206754417079113,4.82280881897168e-13,0.740947363218777,0.247714321997553,9.35244112262312e-05,0.000289996117545543,0.319114902270104,0.595307451448702,0.354709162301483,0.0256178361574709,0.0162107863008744,0.424702384711697,0.0265099883479196,0.016951101273845,0,0.133250274005779,3.33066907387547e-16,0.468515465521389
"node str e-wpli delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527976222912142,0.238218439565157,0.704413336713206,0.776142724251204,0.761684050291658,1.90252388954093e-07,0.539020662400373,0.70458103994499,0.566797593310665,0.668637623395904,1.98227650616278e-05,0.630830374819613,0.611928725077721,0.765524419680565,0.444404769307392,0.829160142730788,0.640190429660237,0.377020552128162,0.566345836870103,0.702012698684189,0.608882373170049,0.554466559330352,0.658675677781446,0.730196299304884,0.821755030011718,0.6492397806466,0.667198203462017,0.78594838007626,0.532711799263187,0.31462117003706,0.608588681954438,0.665551111951829,0.749586553602588,0.470230058167486,0.834315600404719,0.633180328031596,0.445854397765271,0.597835653664085,0.728286187709878,0.17348576063449,0.0702848014673554,0.0150994430646372,0.385949492326336,0.4658193419643,0.267672419060348,0.634494136852658,0.146587577315185
"node str e-wpli gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660431815423783,1.05232213368778e-05,0.0255841241205106,0.583355233639259,0.64890696965517,1.84095760857872e-09,0.638212972624962,0.674131035219922,0.401174514068985,0.747424878964419,0,0.139521892057255,0.0544346842151719,0.148383919297442,0.333337235170984,0,0.770155145332444,0.000565749846498376,0.000335865549136338,6.30548774176454e-05,0.00165644156673794,0.000508482326808224,0.00242033880609505,0.0131106069692494,0.00701563867779753,1.14057153688396e-05,0.115345143977913,0.122753292131536,0.77214097054421,0.146649681399713,0.737235786669323,0.0232904688023622,0.125559710230219,0.369279120821835,0,0.735848823947677,0.11201672156901,0.206256513023472,0.347592463655578,0.231626327471606,0.19758690993404,0.185475023658316,0.491104704529324,0.773641968498998,4.39759680546103e-05,0.745905136080458
"node str e-wpli theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260908995649121,0.484969925367654,0,0,2.33852937014944e-11,0.00415697326508457,0.900482205733315,4.14229761602769e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644189021994346,0.154145708351772,0,0.698144556635037,0,1.60069735244406e-11,0,0,0,2.22044604925031e-16,0,6.30943666202199e-07,0,0.00128119572693441,0,0.101114640787928,2.37823094551004e-11,0.0824266224615754,0,0
"permutation entropy zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602406279774096,0.207512465326456,0,0,4.29193589557286e-08,5.84932223651746e-05,0.570081551757672,0,0,0,0,0,2.56565204637127e-08,0,0,0,0,0,0,0,0,0,0,0.000139200723823674,0,0,0,0,0,0,0,8.6994855763578e-11,0,0,0,2.21157536728356e-10,0,0,9.87405552015375e-05,0,0,6.54078261230762e-06
