"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"clust coef e-wpli beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715886758967253,0.784729139443054,0.24857360999178,0.398249703898647,0.783194924436489,0.745860700311702,0.355186138319603,0.828726358577849,0.825484768082394,0.21088647640346,0.468902813053116,0.00201588021403265,0.74385462885743,0.124120271336704,0.354154717541968,0.806602442157182,0.450501673700437,0.192205314772878,0.452962751753349,0.219342793525615,0.690351352452038,0.190865218901846,1.12550231556874e-05,0.767534747986875,0.0065902009056511,0.651745570384481,0.674991426090309,0.451023150296008,0.262010202513563,0.443031198052127,0.283305700048738,0.698154923399267,0.00365372295873245,0.572933237516964,0.0929100164081106,0.552557185923188,0.168569547043668,0.00319258282050794,0.00464908173233047,0.74666942149133,0.568690567154808,0.62086771694486,0.655395013301112,0.626628909547816,0.304224888347092,0.740429766661893,0.352698489551809,0.0265320455975645,0,0.820711666524099,0.737033631606316,0.362455851375127,0.205655072307541,0.000106956595228191,0.776218323809736,0.622498032652044,0.625923496533609,0.100036789506466,0,0.733794508159047,0.755002936075267,0.261276224977402,0.557715690544828,0.649699439232242,0.423153940971549,0.0923898299125205,0.332835627843095,0.593359853757616,0.69719570102958,0.886386802613853,0.160650776588214,0.779080342446124,0.70212161551397,0.622341235464166,0.54304949864968,0.447748554080118,0.624615488365007,0.247372184537789,0.789155114313086,0.00397147940692966,0.797163989017373,0.77039197863167,0.699847678601464,0.00496971376010769,0.446663381328063,0.722957297877962,0.618189010408618,0.547485124107624,0.337347746108845,0.290207505499117,0.00230726874699116,0.528945284986815,0.780841881489676,0.561687578190462,0.376311692362537,0.652538155708034,0.209827408356939,0.614200853246189,0.290130574288371,0.442561880992495,0.391113772128842,0.693277681924768,0.148461561590518,0.423722179234941,0.0315259811338107,1.17304716035216e-05,0.704065423441756
"clust coef e-wpli delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311286202447456,0.0316369546048457,0.604634959328841,0.418541420557047,0.58980939591317,0.339697957874634,0.569094214005476,0.637689551365581,0.307844957116347,0.619048659195953,0.623116229126726,0.674083429683048,0.528962803315052,0.749433790703856,0.666337247221644,0.751234322586157,0.101129941512567,0.770525501192934,0.348726691665094,0.878542995609221,0.000405808719091016,0.772354934918261,0.837751782360605,0.790215701465933,0.70962404211039,0.689563976361587,0.537313995318188,0.455367396602598,0.638896039648612,0.734241329975814,0.689109111597007,0.504375813156409,0.325227539177855,0.515978059839653,0.881348988764312,0.182381439035622,0.51142402831774,0.639711535444686,0.535658182137158,0.55543075046123,0.0388767768417971,0.0447544908112566,0.296562158598533,0.250510862728443,0.487905883806815,0.186628999969962,0.716827495318671,0.756803842511332,0,0.269530838167618,0.0633148347675723,0.796883556089977,0.863338817985023,2.30401084577725e-06,0.837504342598095,0.209868920794917,0.689036313426949,0.713441645896093,0,0.192914970279046,0.0433083981996596,0.634862274110993,0.695835121097252,0.632278119194189,0.869068992699638,0.595318649315681,0.924670204775482,0.501051969502849,0.806787495212506,0.745776151435776,0.554146303237422,0.479107322035373,0.609748209722226,0.79222165082463,0.154297197287127,0.74669992350081,0.733593422536092,0.536668481087323,0.581853319991405,0.60963396008454,0.54757734038024,0.698321677605714,0.633541857993938,0.365811410304179,0.503337167887803,0.646394539696309,0.714569783444782,0.191788329299225,0.209145601496883,0.177501069320166,0.339999238227047,0.663321361808746,0.76892542919692,0.128376840518774,0.722645848082838,0.752139108081662,0.605244817593093,0.453738070613137,0.655826130135098,0.713493707066991,0.72656113065128,0.44492947112526,0.802698134939332,0.0508601845025098,0.857590598829521,0.741286005416178
"clust coef e-wpli gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710503352874834,0.291799046162216,0.274390173042572,0.345195263608224,0.81928770599451,0.0683477454501256,0.458663076692733,0.412481765001421,0.371208739309337,0.825505574899371,0.284088127115752,0.594469564985263,0.754513658808347,0.234958261208894,0.653004153736217,0,0.638874697571333,0.411899865752174,0.894969353744293,0.517750096083835,1.55431223447522e-14,0.782384056550155,0.775996825471416,0.381397211076556,0.395727506851043,0.320029973334018,0.762431317255539,0.553580618657814,0.00322829103955735,0.636732594327386,0.185772379085749,0.49125380767353,0.458817785950495,0.351556223690124,0.27662681486035,0.217785959495685,0.636938575802729,0,0.558989034755176,0.511902769936507,1.46660461552983e-13,0.614130360796374,0.687381636929064,0.449334976952513,0.675065879930829,0.513694964806074,0.705585169726672,0.165744672930477,0,0.703624032471296,0.482738872606182,0.455748665815408,0.77481656108324,2.70067213259395e-07,0.667873914287182,0.588042682337089,0.757310254904941,0.276855083803842,0,0.698236412031234,0.150203631684579,0.473884153779039,0.0848054018589015,0.683039634331729,0.667384634148823,0.663418201542696,0.699305241990207,0.307522732133116,0.68545506547555,3.7764052703837e-06,0.748749302866724,0.656586771787137,0.908498627884481,0.327813921617981,0.000797749543918425,0.830014056932009,0.236300103194328,0.493384589453878,0.253861612274962,0.381788157703627,0.391908689916822,0.401630775404077,0.164006580555729,0.401950422991542,0.181556462934054,0.786476778459776,0.780034711123349,0.76194171664445,0.0111226158562725,0.541432288639868,0.711842227017629,0.892708241525249,0.317653352604373,0.00107189639799499,0.807695426810382,0.336142659762167,0.731938430908296,0.520924379323641,4.33475781491666e-06,0.620524611698966,0.359204121658302,0.806053054262039,0.495774125418153,1.97875049678942e-12,0.74317692232682
"clust coef e-wpli theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641667836086322,0.300543665466823,0.456345050407844,0.204219897091834,0.138279621336286,1.7514232664162e-07,0.185469769900571,0.411792373733228,0.355184533958453,1.00451068125729e-05,0.461101254581341,0.00109112077961959,0.262843745492633,4.18969997624252e-05,0.531270508464325,0.415304270620897,0.0320838045606211,0.000322391068130701,0.64622099844472,0.432424958339014,0,0.547966961744497,7.11640617545584e-07,9.64840330186512e-07,0.276644798566149,0.214524142283783,0.347064349172903,0.720558231549016,0.000550194560832606,7.52864470765502e-09,0.00818632132117281,0.686394500909294,0,0.37560839378177,0.278303573528073,0.0261290549581669,0.704786968632902,0.0129115264337897,0.413285711247596,0.751318490644474,0.238758056712924,0,2.22044604925031e-16,0,0,0.0864419773291483,0.0538878141532031,0.721679104917162,0,1.21279652987027e-11,0.183749376321817,0.0524221888156061,0.165723712650209,0,0,0.277243454568751,0.0338932923863481,0.720158002931604,0,0.00590784311482695,0.018559462459133,0.144597712236129,0.758586366384203,0.847561864888192,0.253900457308905,0.778783576141405,0.758879513388195,0.474374909152397,0.665997385682277,9.93577876418072e-07,0.00269956021921436,2.45012898858477e-10,0.00045046168477092,0.0818588078331399,4.78569928948902e-05,0.000192382896881949,0.448548099027975,0.000167857375022118,0.000261149185502907,0.0469603665972147,0.425295998780884,0.0216023466071965,0.00607435830175151,0.00137735533181904,0.478791450551076,0.834172736082809,4.68929705481624e-05,0.839647450569466,0,0.00734698754449759,1.63907332151325e-10,0.000179316808182284,0.0485235727753095,0.00295350819094797,0.300782692466278,0.182343314606519,0.368913832554972,0.716337047297953,0.000833159255507643,0.000783200258305805,0.0156007726575029,0.755191475662758,0.396778107675074,6.99440505513849e-15
"correlation dimension zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845324481519414,0.0293515942820641,0.574011192658344,0.462233300706059,0.625651198032183,0.000577764314862783,0.20553996912387,0.428610784514443,0.510597818132922,0.00165841125582156,0.689652432769965,0.0378511886258646,0.00304253415974687,0.431259242944783,0.0123200765873102,0.39766696955684,0.0886532491311856,0.000330023945699809,0.651565551927222,0.0129944472360084,0.58929401575168,0.609441236711124,0.00775688683450992,0.00722996647278995,0.379910013176515,0.527368238274154,0.772692235098008,0.671478466631972,0.602754562632208,0.277290601953901,0.231460416643764,0.80931382108909,0.239250615669384,0.00167756562736332,0.550527255085228,0.648491231750713,0.00119802447831696,0.00143799514821552,0.567281707696989,0.819373610796615,0.662262991091708,0.0992332435967562,0.294584794274926,0.580073175469048,0.0206105307131856,0.608488351854649,0.725556411273293,0.135509957023689,0.805683261451913,0.12280776324028,0.17055367611231,0.672703508937154,0.599329651138466,0.0191732237526969,0.0322973729148732,0.406545751239886,0.598457237234464,0.288736546172357,0.661462950300598,0.178042583549169,0.0148679264589462,0.293284397716291,0.52748807028883,0.858677189871099,0.183751322466386,0.0106758939997394,0.142697276467229,0.903938871572494,0.771572415987362,0.075050518912155,0.0222538892916515,0.002742620625378,0.556361538481405,0.125818001982832,0.550552428091884,0.110218462728729,0.540163081498173,0.0363719374629963,0.16860775129723,0.590374078258154,0.541202173424536,0.128149870893052,0.382423441830481,0.180757051240464,0.351451919229852,0.615427880784541,0.626487444360518,0.787016350875937,0.862449011845968,0.0359881487300826,0.00371197121577849,0.543206341649237,0.115847086444047,0.432446771206785,0.412637085225765,0.498712040692587,0.755991934005197,0.716109396251855,0.609908669853005,0.135615558449663,0.000478251134828578,0.811465583789987,0.0047056357521702,0.291426597020364
"dfa exponent alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5977552614288e-10,0,0,0.429121505851265,0.151284756267616,0.355986759088158,0.00147365978203295,0.21759085816869,0.474581133630753,0.410732412090712,0.0254974910972284,0.290370744474044,0.251014791209835,0,0.411559709373408,0.750316218095264,0.631874276892873,3.75078634817783e-10,0.446990178499796,0.000161221193771488,3.64579768115103e-05,0.101011380771797,0.453016712427706,0.481726794476546,0.139356866288241,0.229675805647125,0.728556785746972,0.802215930573396,0.418058707260043,0.409576603787867,0.416464556560487,0.650599440157818,0.456968574920028,0.877528371675053,0.308080610688936,0.855404407782204,0.621892622749826,0.652948625658946,9.70112878917462e-13,1.30520776409071e-07,3.4721514552416e-10,0.0600312195395896,0.791710644289695,0.572770900204699,0.484633425975451,0.52546565155445,0.0130593467415638,0.39094190795516,0.54752534325476,0.0953965758846266,0.007540833113449,0.0660018928437035,0.794125198122329,0.324608655201944,0.306035628091402,0.365128581635713,1.76508814009324e-07,0.402340779821693,0.0374936527145769,0.0438321387588493,0.0064618111625967,0.00156705009302072,0,7.105427357601e-15,0.248059017827921,0.0193229206411969,0,4.55116659614507e-06,0.0827120006567289,3.66151553521377e-13,1.15664040700736e-05,0.205338185585728,3.55873514901184e-06,0.00700860415698956,1.19134259175535e-05,3.24510643747722e-05,0.0022364396082788,0.0133519423257702,3.98231748466316e-07,0.00138566514569471,2.37227961297215e-06,0.159356416315023,0.474439283006601,0.0144877829425665,0.0287730666051917,0.000135452095503474,4.22685494383401e-08,0.0633742004605853,1.46695988689771e-11,1.20910632022131e-05,0.465709978930843,0.0764547970833478,0.467751335017716,0.406057402319906,0.206196059090122,0.229136149125803,0,0.0314542485015455,0.687912084950849,0.52098034860301,2.1094237467878e-14
"dfa exponent beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150673166398327,0.28744939902296,0.210598022151885,1.23907464764095e-05,0.314823607836064,0.559993521144919,0.152999373079747,0.0336305974967845,0.363324530847506,0.303259586126238,5.95079541199084e-13,0.388392819094999,0.138955653309889,0.091444300277137,8.88178419700125e-16,0.262718073764424,6.76010038402897e-06,1.72016643840145e-06,0.183517688965034,0.41863969142544,0.615205857755083,0.283620094720322,0.051638380253427,0.775792984202421,0.684352733850241,0.495777226699626,0.392390835860537,0.565717493964033,0.638289555563749,0.156441163557499,0.862280884365852,0.522391889018496,0.7862756504179,0.795337973726712,0.515725540787971,1.57788156318617e-07,3.06500970588264e-05,2.03162378031863e-08,0.462474658860584,0.722005071753911,0.659920229759084,0.406180570986181,0.655685787109131,0.421464827556733,0.56883414761644,0.58741191836153,0.569831503680884,0.0737888918152869,0.599745008667189,0.72759610655246,0.507797175073202,0.355538640852746,0.486784422271745,6.09939596407649e-06,0.445154169235837,0.0224005475090931,2.15649942347795e-10,0.0067132937211416,0.0217714360702193,0,0,1.92288641188698e-05,2.35811370430383e-13,0,0.010776972136506,0.00218221360103088,1.35587908507429e-05,2.30982643567579e-06,0.00237206249247968,6.4694404289245e-07,0.0229958130545731,2.04375985690675e-07,1.37713517256444e-08,8.13548157063693e-07,0.0482400122252034,2.41446846294124e-07,1.36642476222804e-08,6.09610895097035e-08,0.839625158886207,0.289882422842968,0.0947010907754082,0.0963008726560732,6.29710548150086e-07,0.00342397164899533,0.00154495984466663,4.07217512100599e-05,1.718768476211e-06,0.0247244767337957,0.197843155812615,0.460306866721939,0.520713383503633,0.312007964508577,0.0598910997734929,6.66133814775094e-16,8.05375842904965e-07,0.0528434757224316,0.0152081044449363,0
"dfa exponent delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344109762037448,0.137623906030977,0.109915197267665,2.71354557712655e-08,0.31552164130585,0.70081917727432,0.00932846762658046,1.37299658309331e-08,0.386264963791207,0.000113671794629733,0.18769216896483,0.438551184118555,0,0.345940967126289,0,0.422231680986755,2.61059566233346e-05,4.87469382637329e-06,0.106591084617432,0.50062042944956,0.260719131518293,0.594488690049268,1.99365193487289e-06,0.364653565207837,0.087153573114559,0.180325210033638,0.586932046761418,0.118293396792294,0.58209949148226,0.0819715290314669,0.477355559135868,0.740213327221344,0.881003008124397,0.616763681031287,0.124266519689606,0.0860223395382583,0.0055114540502067,7.36135147072492e-05,0.664784459369278,0.45535074226835,0.251523739989353,0.780097129556443,0.252659218444242,0.0616617540935904,0.027047867322915,0.13938640468378,0.177295733519442,0.513773177208886,0.399137723609219,0.269832118980965,0.316849146437332,0.800173658068115,0.183321044356556,6.53522599225465e-05,0.504664439011168,0.874528117570375,0,0.724780306981797,0.123809107440238,6.85203420143221e-05,0,0,0.00474961307924915,0,0.0934621176415812,0.00031226035633769,0.041458292615618,3.40611801736834e-05,0,3.32122506940813e-07,0.0919906277266846,4.70972927324453e-10,1.67992286748131e-11,3.32356364651787e-12,0.191529064514784,0,0,2.64044963671495e-09,0.4154172158105,0.000205144334277652,0.028741389587758,0.246486447530256,1.45048189237329e-07,0.063703435357729,0.000263170527209589,0.0587781978868739,6.62584716648595e-06,0,0.107221709110573,0.511765988146587,0.182391679588046,0.585688412739282,1.90573559533114e-06,0.145848472374885,0.428108339300073,0,0.184801355245601,0
"dfa exponent gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41439121365882,0.537866425803155,0.450346380081212,0.0155520030535905,0.397197678057819,0.55248430414988,0.000955965651589175,0.44638645467947,0.285356394043873,0.58952338780557,0.00455343888175008,0.459519287060329,0.0296520685848034,0.0738358949146707,3.76228270759782e-10,0.397290712623457,0.0290657701920275,0.0282753260028703,0.540754509785685,0.164390335962212,0.595441443768773,0.674276636090755,0.258859171214919,0.318166204119193,0.498429934167906,0.58058973880306,0.0972760756048245,0.828617273304806,0.644483395677568,0.00108703559349144,0.0347151297032826,0.521086390490851,0.501717245627974,0.80674919259312,0.499283296305666,0.0405667200041299,0.175860319043438,0.203486315705523,0.326542464834397,0.830542560591936,0.40283731221123,0.00813661223423434,0.362972466735568,0.593937557552309,0.0577287087678964,0.678744693359612,0.185913037321892,0.113356399013222,0.498363087797199,0.783276141871782,0.568340684646617,0.0738223302706122,0.14847686608858,0.0870067567921078,0.663932277086084,0.060792361474581,0.000282299406396902,5.17435384095322e-07,0.298754406777053,2.22599716437344e-13,0,0.00278865027095798,0,1.33226762955019e-15,0.438331071746055,0.0232634324637669,0.158655565934593,0.0363878887720155,0.00887252639411784,0.0154214662048864,0.400280489839317,0.00630916218247157,0.000304283156873142,0.00203640431895658,0.439000053480913,0.0729982226904928,0.000280926653901337,0.0202083960521819,0.897803995187114,0.38482969015352,0.662588183477794,0.00294404465479436,0.00236276804164492,0.421515979855167,0.0184707481044388,0.151445096976349,0.0335947001674881,0.0833810436637892,0.603209960179131,0.220298020631637,0.538330166538684,0.695805462992347,0.306087711765455,0.000222901047960633,1.56295521698269e-05,0.0385632055008656,0.00597590926056912,8.45268299798363e-12
"dfa exponent theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158730666834876,1.44025669168713e-09,0.0450256850904986,0,2.30946547108424e-06,0.243994566440918,0.0274243456346432,0,0.0824681005844956,0.000114148070576636,0,0.433656632225108,0.00884999463503189,0.56690816940736,0,0.0576670054321325,0,0,2.93944868445806e-11,0.0404714191654394,0.093453261030825,0.31729277569939,0,0.746554240276142,0.82523645932644,0.547912685625191,0.000309766246445964,0.265221257223645,0.102935572029531,0.0676094074383486,0.680885543017658,0.0107397578576938,0.864077690300954,0.81749243843525,0.483969539464259,0,0,0,0.0682277033399203,0.796800576007219,0.791472775809297,0.506583137667966,6.43430267244227e-06,0.00282853080402723,0.307165569311821,0.347715386874675,0.186290355559443,1.27043324527065e-07,0.054740685121375,0.770505384321764,0.608493514946638,0.406007739214502,1.91317087061549e-07,0,0.00685205630276298,0.0467014651674238,0,0.252110817336086,0.00907274735669683,3.5527136788005e-15,2.04269934300783e-12,1.5940582187568e-12,0.0354170548344677,0,0,5.88418203051333e-15,0,0,1.29037362572859e-06,0,1.25321975019688e-12,0,0,0,3.80828701906921e-12,0,0,0,0.0158231062321446,0.153189940553452,9.99200722162641e-15,0.00730876047300666,0,0,0,0,0,0.000725373655303785,4.45421477479613e-13,0.0394941007624217,0.0404945716983515,0.275143821087781,0,0,0.437784269789144,5.25795355921232e-07,0.528991416139673,0
"higuchi fractal dim zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233555767821729,0,0,7.84927678409986e-13,0.0246044414069404,0.428051393843883,0.0306486940744014,0.0230557469673933,0.000122393524058739,0.0471524645911745,0.000162313519916024,0.0683718940016851,0.00306316615758884,3.19698579707151e-05,0,0,0,0.0534987763111338,0,0.00506245673306704,1.11022302462516e-15,1.04214014085002e-08,0.00043099468172958,1.10219775817377e-06,0.127282911466039,0.002398297908632,0.00324679416731921,0.501289293712429,0.128009777047372,0.399781531444937,0.000348759534367193,7.90937310881645e-05,5.99152161218086e-09,0,0.0106055057468408,0.00833330959279921,0.0012323098914726,0.050210869218412,0.351564495578815,0.107226163332959,0.548065516276677,0.183395866592257,0.368231477347142,0.00643736463120292,0.293829400566672,0.334305517899609,0.00213220474678055,0.102933694335954,0.213922983181025,0.216341191922303,0.354261360810881,0.188283393825793,0.00307361289367125,0.153054327183705,0.0959914990140787,0.00180492192483361,0.161350937993876,0.0195742025828152,0.36618536668601,0.226348263425461,1.02097726039085e-05,0.699733053543167,0.04179334825161,0.0184132837913521,0,0,6.81493374599107e-06,0,1.45769918358241e-09,0,0,0,1.82698300932316e-12,7.54951656745106e-15,0,0,5.65834695098744e-07,7.13683758313266e-06,0.00426283614711864,0.0046250762465051,5.27789346005392e-07,1.34638118687302e-06,0.00409703548655105,0,0,5.46806181878079e-06,0,0.0176828007406072,0,0.00315951484650046,2.22044604925031e-16,3.8789234935166e-08,0.0309994023084978,0.000171415682785447,0.00216799539709944,0.000129131055071841,3.40749222615955e-07
